id,Longitude,Latitude,UHI Index,S2_B01,S2_B02,S2_B03,S2_B04,S2_B05,S2_B06,S2_B07,S2_B08,S2_B8A,S2_B11,S2_B12,NDVI_S2,NDBI_S2,NDWI_S2,NDVI_LS,LST_LS
10663,-73.95131833,40.81222167,1.013460009,1218.0,1842.0,2084.0,2282.0,2338.0,2475.0,2356.0,2544.0,2438.0,2656.0,2410.0,0.05428926647326979,0.021538461538461538,-0.09939498703543648,0.08235684839033415,43.21676732000003
10664,-73.95125667,40.81228833,1.015623724,1218.0,1422.0,1874.0,1904.0,2338.0,2475.0,2356.0,1964.0,2438.0,2656.0,2410.0,0.015511892450879007,0.1497835497835498,-0.02344971339239187,0.08235684839033415,43.21676732000003
10665,-73.9512,40.81235167,1.015623724,1218.0,2072.0,2246.0,2404.0,2442.0,2839.0,2915.0,2512.0,2909.0,2806.0,2549.0,0.021969080553295363,0.055283941331327566,-0.05590584279108869,0.08235684839033415,43.21676732000003
10666,-73.95114667,40.81241333,1.017787439,1218.0,2072.0,2246.0,2404.0,2442.0,2839.0,2915.0,2512.0,2909.0,2806.0,2549.0,0.021969080553295363,0.055283941331327566,-0.05590584279108869,0.08235684839033415,43.21676732000003
10667,-73.95110333,40.81247167,1.017787439,1218.0,1068.0,1288.0,1348.0,1551.0,1895.0,2151.0,2396.0,2129.0,2101.0,1707.0,0.2799145299145299,-0.06559928841449855,-0.3007600434310532,0.2938288629938633,42.57759758000003
10668,-73.95099167,40.812575,1.019951154,900.0,691.0,838.0,794.0,1108.0,2552.0,3176.0,2962.0,3245.0,1975.0,1236.0,0.577209797657082,-0.1999189791371278,-0.5589473684210526,0.2938288629938633,42.57759758000003
10669,-73.950925,40.812565,1.015623724,774.0,1078.0,1146.0,1282.0,1167.0,1767.0,1977.0,2320.0,2164.0,1743.0,1238.0,0.2881732370905053,-0.1420132906719173,-0.3387189844200808,0.2938288629938633,42.57759758000003
10670,-73.95086667,40.81254833,1.015623724,774.0,1078.0,1146.0,1282.0,1167.0,1767.0,1977.0,2320.0,2164.0,1743.0,1238.0,0.2881732370905053,-0.1420132906719173,-0.3387189844200808,0.2938288629938633,42.57759758000003
10671,-73.95077667,40.81251,1.015623724,1146.0,1232.0,1402.0,1448.0,1699.0,1678.0,1811.0,1720.0,1917.0,1932.0,1526.0,0.08585858585858586,0.05805038335158817,-0.10185778347213324,0.2938288629938633,42.57759758000003
10672,-73.95073167,40.81248833,1.017787439,1146.0,1084.0,1144.0,1290.0,1699.0,1678.0,1811.0,1578.0,1917.0,1932.0,1526.0,0.100418410041841,0.10085470085470086,-0.1594415870683321,0.11792351903908169,42.61519580000004
10673,-73.95068667,40.81247167,1.017787439,1146.0,1084.0,1144.0,1290.0,1699.0,1678.0,1811.0,1578.0,1917.0,1932.0,1526.0,0.100418410041841,0.10085470085470086,-0.1594415870683321,0.11792351903908169,42.61519580000004
10674,-73.95063833,40.81244833,1.017787439,1146.0,1766.0,1988.0,1916.0,2026.0,2261.0,2351.0,2464.0,2502.0,2310.0,1992.0,0.12511415525114156,-0.03225806451612903,-0.1069182389937107,0.11792351903908169,42.61519580000004
10675,-73.95054833,40.81239667,1.017787439,1146.0,1640.0,1614.0,1952.0,2026.0,2261.0,2351.0,2342.0,2502.0,2310.0,1992.0,0.09082440614811364,-0.006878761822871883,-0.18402426693629928,0.12734014651352082,43.22702138
10676,-73.950505,40.812375,1.017787439,1146.0,1640.0,1614.0,1952.0,2026.0,2261.0,2351.0,2342.0,2502.0,2310.0,1992.0,0.09082440614811364,-0.006878761822871883,-0.18402426693629928,0.12734014651352082,43.22702138
10677,-73.95046833,40.81235167,1.017787439,1146.0,1640.0,1614.0,1952.0,2026.0,2261.0,2351.0,2342.0,2502.0,2310.0,1992.0,0.09082440614811364,-0.006878761822871883,-0.18402426693629928,0.12734014651352082,43.22702138
10678,-73.950435,40.81232833,1.017787439,1146.0,1320.0,1466.0,1658.0,2308.0,2304.0,2523.0,1938.0,2452.0,2485.0,2133.0,0.0778642936596218,0.123671716029844,-0.13866039952996476,0.12734014651352082,43.22702138
10679,-73.95039833,40.81231167,1.013460009,1146.0,1164.0,1294.0,1388.0,1761.0,1910.0,1902.0,1940.0,1925.0,2228.0,1942.0,0.1658653846153846,0.0690978886756238,-0.1997526283240569,0.1534026860768463,43.343234059999986
10680,-73.950365,40.81229333,1.013460009,1146.0,1164.0,1294.0,1388.0,1761.0,1910.0,1902.0,1940.0,1925.0,2228.0,1942.0,0.1658653846153846,0.0690978886756238,-0.1997526283240569,0.1534026860768463,43.343234059999986
10681,-73.950335,40.812275,1.017787439,1146.0,1164.0,1294.0,1388.0,1761.0,1910.0,1902.0,1940.0,1925.0,2228.0,1942.0,0.1658653846153846,0.0690978886756238,-0.1997526283240569,0.1534026860768463,43.343234059999986
10682,-73.95031167,40.81225333,1.017787439,1146.0,1226.0,1370.0,1522.0,1761.0,1910.0,1902.0,2066.0,1925.0,2228.0,1942.0,0.1516164994425864,0.03772706101537028,-0.20256111757857975,0.1534026860768463,43.343234059999986
10683,-73.95028667,40.81223667,1.015623724,1146.0,1214.0,1362.0,1454.0,1761.0,1910.0,1902.0,1782.0,1925.0,2228.0,1942.0,0.10135970333745364,0.11122194513715711,-0.13358778625954199,0.1534026860768463,43.343234059999986
10684,-73.95012667,40.81213333,1.022235075,1104.0,1036.0,1072.0,1296.0,1710.0,1718.0,1787.0,1592.0,1834.0,2196.0,2080.0,0.10249307479224377,0.15945089757127773,-0.19519519519519518,0.13357170672991822,43.592749519999984
10685,-73.9501,40.81212,1.022235075,1104.0,1036.0,1072.0,1296.0,1710.0,1718.0,1787.0,1592.0,1834.0,2196.0,2080.0,0.10249307479224377,0.15945089757127773,-0.19519519519519518,0.13357170672991822,43.592749519999984
10686,-73.95006667,40.81210333,1.026562505,1104.0,1036.0,1072.0,1296.0,1710.0,1718.0,1787.0,1592.0,1834.0,2196.0,2080.0,0.10249307479224377,0.15945089757127773,-0.19519519519519518,0.13357170672991822,43.592749519999984
10687,-73.95002833,40.81208667,1.026562505,1104.0,972.0,1068.0,1224.0,1710.0,1718.0,1787.0,1588.0,1834.0,2196.0,2080.0,0.12944523470839261,0.160676532769556,-0.19578313253012047,0.1373166177647372,43.25436553999998
10688,-73.94998833,40.81206833,1.02439879,1104.0,1396.0,1596.0,1710.0,1710.0,1718.0,1787.0,2006.0,1834.0,2196.0,2080.0,0.07965554359526372,0.04521656354117087,-0.11382565241532482,0.1373166177647372,43.25436553999998
10689,-73.94994667,40.81205167,1.02439879,1104.0,1402.0,1472.0,1742.0,1545.0,1691.0,1755.0,1956.0,1812.0,1999.0,1787.0,0.0578691184424013,0.010872313527180783,-0.1411901983663944,0.1373166177647372,43.25436553999998
10690,-73.949855,40.812045,1.02007136,1104.0,1196.0,1302.0,1446.0,1545.0,1691.0,1755.0,1816.0,1812.0,1999.0,1787.0,0.11342734518700184,0.047968545216251636,-0.16484926234765876,0.1373166177647372,43.25436553999998
10691,-73.94981,40.81207667,1.02007136,1104.0,1054.0,1216.0,1324.0,1545.0,1691.0,1755.0,1898.0,1812.0,1999.0,1787.0,0.17815021725636251,0.025917372337695664,-0.21901091843288376,0.1373166177647372,43.25436553999998
10692,-73.94976833,40.81211833,1.02007136,1104.0,1054.0,1216.0,1324.0,1545.0,1691.0,1755.0,1898.0,1812.0,1999.0,1787.0,0.17815021725636251,0.025917372337695664,-0.21901091843288376,0.1373166177647372,43.25436553999998
10693,-73.94973333,40.81216,1.022235075,1104.0,1054.0,1216.0,1324.0,1545.0,1691.0,1755.0,1898.0,1812.0,1999.0,1787.0,0.17815021725636251,0.025917372337695664,-0.21901091843288376,0.1373166177647372,43.25436553999998
10694,-73.94970167,40.8122,1.022235075,1104.0,886.0,1009.0,1100.0,1648.0,1591.0,1773.0,1348.0,1728.0,1811.0,1690.0,0.10130718954248366,0.14656536878759102,-0.14382689859991515,0.13894797155929053,43.175751080000055
10695,-73.94967167,40.81224333,1.017907645,1104.0,1288.0,1412.0,1614.0,1666.0,1674.0,1707.0,1752.0,1841.0,1997.0,1847.0,0.040998217468805706,0.06535076020272072,-0.10745891276864729,0.1723414629658592,42.62544986
10696,-73.94964167,40.81228667,1.017907645,1104.0,1542.0,1674.0,1948.0,1666.0,1674.0,1707.0,2252.0,1841.0,1997.0,1847.0,0.07238095238095238,-0.060014120969639914,-0.14722363728986246,0.1723414629658592,42.62544986
10697,-73.94961333,40.81233167,1.02007136,1104.0,1542.0,1674.0,1948.0,1666.0,1674.0,1707.0,2252.0,1841.0,1997.0,1847.0,0.07238095238095238,-0.060014120969639914,-0.14722363728986246,0.1723414629658592,42.62544986
10698,-73.949565,40.81241667,1.017907645,1104.0,1434.0,1524.0,1596.0,2484.0,2328.0,2345.0,2088.0,2290.0,2381.0,2400.0,0.13355048859934854,0.06556276571940031,-0.15614617940199335,0.1723414629658592,42.62544986
10699,-73.94950833,40.81254167,1.02007136,1237.0,1450.0,1638.0,1682.0,1590.0,1809.0,1937.0,1948.0,1921.0,2029.0,1772.0,0.07327823691460054,0.02036711088760372,-0.08644729503625209,0.1991183057862954,42.71431838000001
10700,-73.94946833,40.81261,1.02007136,1237.0,1450.0,1638.0,1682.0,1590.0,1809.0,1937.0,1948.0,1921.0,2029.0,1772.0,0.07327823691460054,0.02036711088760372,-0.08644729503625209,0.1991183057862954,42.71431838000001
10701,-73.94942667,40.81268167,1.02007136,1237.0,1276.0,1412.0,1566.0,1590.0,1809.0,1937.0,2042.0,1921.0,2029.0,1772.0,0.1319290465631929,-0.0031933185949398184,-0.18239722061378114,0.1991183057862954,42.71431838000001
10702,-73.949375,40.81275167,1.02007136,1237.0,929.0,1012.0,1072.0,1856.0,2586.0,2836.0,2462.0,2865.0,2683.0,1928.0,0.39332201471420486,0.04295432458697765,-0.41738629821531376,0.20152388819747508,42.61519580000004
10703,-73.94926833,40.812905,1.02007136,1237.0,2692.0,2890.0,3116.0,3706.0,3823.0,3953.0,3882.0,3940.0,3304.0,2391.0,0.10945984567019149,-0.08043417756749234,-0.14648552864737152,0.3754348575547685,42.18452528
10704,-73.949205,40.81298333,1.017907645,1237.0,2358.0,3066.0,3088.0,2018.0,2887.0,2901.0,4188.0,3107.0,2471.0,1723.0,0.15118196811434853,-0.25784652350202736,-0.15467328370554176,0.2776828052795313,41.59320782000003
10705,-73.94914,40.813065,1.017907645,1318.0,982.0,1076.0,1098.0,3121.0,3484.0,3565.0,2852.0,3621.0,3010.0,2227.0,0.4440506329113924,0.026953258273626747,-0.45213849287169044,0.2776828052795313,41.59320782000003
10706,-73.94907667,40.813145,1.017907645,1318.0,982.0,1076.0,1098.0,3121.0,3484.0,3565.0,2852.0,3621.0,3010.0,2227.0,0.4440506329113924,0.026953258273626747,-0.45213849287169044,0.2776828052795313,41.59320782000003
10707,-73.94901667,40.81322667,1.017907645,1318.0,1802.0,2130.0,2196.0,3121.0,3484.0,3565.0,3208.0,3621.0,3010.0,2227.0,0.18726868985936343,-0.031843036346091994,-0.20194829524166355,0.2776828052795313,41.59320782000003
10708,-73.94896167,40.81330833,1.017907645,1318.0,1120.0,1360.0,1512.0,1738.0,1892.0,2134.0,2266.0,2172.0,2395.0,1969.0,0.19957649550026468,0.02767646427805192,-0.24986210700496414,0.45983849729506776,40.69085054000004
10709,-73.948905,40.81338833,1.017907645,1318.0,1466.0,1642.0,1878.0,1738.0,1892.0,2134.0,2558.0,2172.0,2395.0,1969.0,0.1532912533814247,-0.03290934786997779,-0.2180952380952381,0.45983849729506776,40.69085054000004
10710,-73.94884333,40.81347,1.017907645,1318.0,1138.0,1278.0,1502.0,1820.0,2011.0,2198.0,2300.0,2304.0,2622.0,2178.0,0.20988953182535508,0.06542056074766354,-0.2856344326439352,0.45983849729506776,40.69085054000004
10711,-73.94878333,40.81354833,1.017907645,1068.0,872.0,1112.0,1150.0,1095.0,1564.0,1574.0,2048.0,1820.0,1762.0,1318.0,0.28080050031269543,-0.07506561679790026,-0.29620253164556964,0.24687385442548165,40.834407380000016
10712,-73.94872833,40.81363,1.017907645,1117.0,1013.0,1142.0,1274.0,1423.0,1627.0,1662.0,2044.0,1926.0,2160.0,1803.0,0.2320675105485232,0.02759276879162702,-0.28311362209667296,0.24687385442548165,40.834407380000016
10713,-73.94861667,40.81377333,1.02007136,1117.0,1202.0,1332.0,1532.0,1423.0,1627.0,1662.0,2054.0,1926.0,2160.0,1803.0,0.14556609035136642,0.025154247745609874,-0.2132309509746013,0.24687385442548165,40.834407380000016
10714,-73.94856,40.81384167,1.02007136,1117.0,1104.0,1310.0,1512.0,1662.0,1776.0,1909.0,1716.0,2018.0,2521.0,2415.0,0.06319702602230483,0.18999291951852726,-0.13417052214144085,0.18266426862700583,41.12152106000002
10715,-73.94850667,40.81391167,1.022235075,1117.0,1288.0,1426.0,1500.0,1448.0,1458.0,1660.0,1836.0,1645.0,1948.0,1741.0,0.10071942446043165,0.02959830866807611,-0.12568976088289394,0.18266426862700583,41.12152106000002
10716,-73.948455,40.813985,1.022235075,1117.0,1836.0,2038.0,2146.0,2116.0,2233.0,2359.0,2380.0,2401.0,2706.0,2501.0,0.05170128148475475,0.06409752261108927,-0.07741059302851969,0.18266426862700583,41.12152106000002
10717,-73.948405,40.81406167,1.02439879,1117.0,1178.0,1520.0,1574.0,2116.0,2233.0,2359.0,2542.0,2401.0,2706.0,2501.0,0.23517978620019436,0.03125,-0.2516001969473166,0.13133531517320876,42.17427122000004
10718,-73.94834333,40.81412333,1.02439879,1117.0,1178.0,1520.0,1574.0,2116.0,2233.0,2359.0,2542.0,2401.0,2706.0,2501.0,0.23517978620019436,0.03125,-0.2516001969473166,0.13133531517320876,42.17427122000004
10719,-73.94824,40.81423167,1.022235075,1515.0,1246.0,1422.0,1496.0,1294.0,1664.0,1863.0,1926.0,1906.0,2011.0,1768.0,0.1256575102279369,0.02159004318008636,-0.15053763440860216,0.24812863317180295,42.5810156
10720,-73.94819333,40.81427833,1.022355282,1515.0,1246.0,1422.0,1496.0,1294.0,1664.0,1863.0,1926.0,1906.0,2011.0,1768.0,0.1256575102279369,0.02159004318008636,-0.15053763440860216,0.24812863317180295,42.5810156
10721,-73.94815667,40.81432333,1.020191567,1515.0,1210.0,1500.0,1560.0,2055.0,2230.0,2340.0,1996.0,2419.0,2637.0,2481.0,0.12260967379077616,0.1383552773580833,-0.14187643020594964,0.1337582497061749,42.83736710000005
10722,-73.94812,40.81436333,1.020191567,1515.0,1210.0,1500.0,1560.0,2055.0,2230.0,2340.0,1996.0,2419.0,2637.0,2481.0,0.12260967379077616,0.1383552773580833,-0.14187643020594964,0.1337582497061749,42.83736710000005
10723,-73.94808667,40.81440167,1.020191567,1515.0,1210.0,1500.0,1560.0,2055.0,2230.0,2340.0,1996.0,2419.0,2637.0,2481.0,0.12260967379077616,0.1383552773580833,-0.14187643020594964,0.1337582497061749,42.83736710000005
10724,-73.94805833,40.81444167,1.020191567,1334.0,1202.0,1206.0,1316.0,1719.0,1536.0,1779.0,1666.0,1840.0,2097.0,1828.0,0.11737089201877934,0.1145362742492692,-0.16016713091922005,0.1337582497061749,42.83736710000005
10725,-73.94803667,40.81446833,1.022355282,1334.0,1202.0,1206.0,1316.0,1719.0,1536.0,1779.0,1666.0,1840.0,2097.0,1828.0,0.11737089201877934,0.1145362742492692,-0.16016713091922005,0.1337582497061749,42.83736710000005
10726,-73.94793,40.81448333,1.022355282,1334.0,1202.0,1206.0,1316.0,1719.0,1536.0,1779.0,1666.0,1840.0,2097.0,1828.0,0.11737089201877934,0.1145362742492692,-0.16016713091922005,0.1337582497061749,42.83736710000005
10727,-73.94789167,40.81448667,1.020191567,1334.0,1288.0,1288.0,1434.0,1719.0,1536.0,1779.0,1580.0,1840.0,2097.0,1828.0,0.04844061048440611,0.1406037530595594,-0.10181311018131102,0.2909678973767404,43.127898800000025
10728,-73.94785833,40.81448667,1.020191567,1334.0,1288.0,1288.0,1434.0,1719.0,1536.0,1779.0,1580.0,1840.0,2097.0,1828.0,0.04844061048440611,0.1406037530595594,-0.10181311018131102,0.2909678973767404,43.127898800000025
10729,-73.947825,40.81448167,1.024518996,1334.0,1288.0,1288.0,1434.0,1719.0,1536.0,1779.0,1580.0,1840.0,2097.0,1828.0,0.04844061048440611,0.1406037530595594,-0.10181311018131102,0.2909678973767404,43.127898800000025
10730,-73.947785,40.81446667,1.024518996,1334.0,1380.0,1438.0,1648.0,1586.0,1963.0,2205.0,1970.0,2291.0,2291.0,1911.0,0.08899944720840243,0.0753344285379019,-0.15610328638497653,0.2909678973767404,43.127898800000025
10731,-73.947735,40.81445,1.022355282,1334.0,1380.0,1438.0,1648.0,1586.0,1963.0,2205.0,1970.0,2291.0,2291.0,1911.0,0.08899944720840243,0.0753344285379019,-0.15610328638497653,0.2909678973767404,43.127898800000025
10732,-73.94768167,40.81442667,1.022355282,1334.0,1274.0,1528.0,1550.0,1586.0,1963.0,2205.0,2414.0,2291.0,2291.0,1911.0,0.21796165489404642,-0.02614240170031881,-0.22475900558092338,0.2909678973767404,43.127898800000025
10733,-73.94763667,40.81438667,1.022355282,1334.0,655.0,846.0,785.0,1586.0,1963.0,2205.0,2356.0,2291.0,2291.0,1911.0,0.5001591849729385,-0.01398751882935227,-0.47158026233604,0.2909678973767404,43.127898800000025
10734,-73.947585,40.81434833,1.022355282,1334.0,655.0,846.0,785.0,1586.0,1963.0,2205.0,2356.0,2291.0,2291.0,1911.0,0.5001591849729385,-0.01398751882935227,-0.47158026233604,0.2909678973767404,43.127898800000025
10735,-73.94751833,40.81431667,1.020191567,1334.0,802.0,926.0,952.0,1766.0,2339.0,2662.0,2254.0,2654.0,2491.0,2396.0,0.40611353711790393,0.04994731296101159,-0.4176100628930818,0.24498412827608668,42.44087678000005
10736,-73.94745,40.81428333,1.020191567,1334.0,802.0,926.0,952.0,1766.0,2339.0,2662.0,2254.0,2654.0,2491.0,2396.0,0.40611353711790393,0.04994731296101159,-0.4176100628930818,0.24498412827608668,42.44087678000005
10737,-73.94737667,40.81424667,1.020191567,1334.0,863.0,1040.0,1016.0,1766.0,2339.0,2662.0,2374.0,2654.0,2491.0,2396.0,0.40058997050147493,0.024049331963001026,-0.39074399531341536,0.24498412827608668,42.44087678000005
10738,-73.94729167,40.81421667,1.020191567,1452.0,1186.0,1256.0,1328.0,1745.0,2709.0,2717.0,2540.0,2777.0,2825.0,2666.0,0.3133402275077559,0.05312208760484623,-0.3382507903055848,0.24498412827608668,42.44087678000005
10739,-73.947215,40.81418167,1.018027852,1452.0,1186.0,1256.0,1328.0,1745.0,2709.0,2717.0,2540.0,2777.0,2825.0,2666.0,0.3133402275077559,0.05312208760484623,-0.3382507903055848,0.24498412827608668,42.44087678000005
10740,-73.94705833,40.81411333,1.018027852,1275.0,1218.0,1284.0,1354.0,2216.0,2387.0,2662.0,2108.0,2698.0,2655.0,2390.0,0.21779318313113807,0.1148435859752257,-0.2429245283018868,0.24375591683126668,42.47163896000001
10741,-73.94698,40.81407833,1.018027852,1275.0,586.0,718.0,737.0,2216.0,2387.0,2662.0,2204.0,2698.0,2655.0,2390.0,0.49880992859571577,0.09281745215064828,-0.5085557837097878,0.24375591683126668,42.47163896000001
10742,-73.94682333,40.81402167,1.015864137,1275.0,1438.0,1454.0,1570.0,2216.0,2387.0,2662.0,2862.0,2698.0,2655.0,2390.0,0.2915162454873646,-0.037520391517128875,-0.3262279888785913,0.24375591683126668,42.47163896000001
10743,-73.94675,40.81399667,1.013700422,1275.0,820.0,1048.0,1001.0,1991.0,2451.0,2660.0,2680.0,2730.0,2622.0,2422.0,0.45612605270306983,-0.01093926820067899,-0.43776824034334766,0.22460447780644818,42.95357978000004
10744,-73.94668333,40.813975,1.013700422,1275.0,718.0,862.0,941.0,1991.0,2451.0,2660.0,2470.0,2730.0,2622.0,2422.0,0.44825564350630315,0.029850746268656716,-0.48259303721488594,0.22460447780644818,42.95357978000004
10745,-73.94657167,40.813945,1.011536707,1482.0,1001.0,1134.0,1086.0,1546.0,2423.0,2581.0,2648.0,2677.0,2753.0,2499.0,0.41831815747188,0.019440844288094797,-0.40031729243786357,0.27385662862404775,41.753854760000024
10746,-73.946535,40.81393333,1.011536707,1482.0,1001.0,1134.0,1086.0,1546.0,2423.0,2581.0,2648.0,2677.0,2753.0,2499.0,0.41831815747188,0.019440844288094797,-0.40031729243786357,0.27385662862404775,41.753854760000024
10747,-73.94650667,40.813925,1.015864137,1482.0,1001.0,1134.0,1086.0,1546.0,2423.0,2581.0,2648.0,2677.0,2753.0,2499.0,0.41831815747188,0.019440844288094797,-0.40031729243786357,0.27385662862404775,41.753854760000024
10748,-73.94647833,40.81391333,1.015864137,1482.0,1001.0,1134.0,1086.0,1546.0,2423.0,2581.0,2648.0,2677.0,2753.0,2499.0,0.41831815747188,0.019440844288094797,-0.40031729243786357,0.27385662862404775,41.753854760000024
10749,-73.94644167,40.81390333,1.011536707,1482.0,738.0,896.0,899.0,1546.0,2423.0,2581.0,2338.0,2677.0,2753.0,2499.0,0.4445474204510349,0.08151640149283049,-0.4458874458874459,0.2350585735019698,42.423786680000035
10750,-73.94639833,40.81388833,1.011536707,1482.0,738.0,896.0,899.0,1546.0,2423.0,2581.0,2338.0,2677.0,2753.0,2499.0,0.4445474204510349,0.08151640149283049,-0.4458874458874459,0.2350585735019698,42.423786680000035
10751,-73.946345,40.81387667,1.007209277,1482.0,1130.0,1262.0,1316.0,1580.0,2137.0,2349.0,2172.0,2317.0,2416.0,1999.0,0.24541284403669725,0.05318221447253706,-0.26499708794408855,0.2350585735019698,42.423786680000035
10752,-73.94628333,40.81386167,1.007209277,1482.0,745.0,1020.0,1007.0,1580.0,2137.0,2349.0,2336.0,2317.0,2416.0,1999.0,0.39754711337122345,0.016835016835016835,-0.39213349225268174,0.2350585735019698,42.423786680000035
10753,-73.94621833,40.81383833,1.009372992,1482.0,735.0,1008.0,910.0,1580.0,2137.0,2349.0,2068.0,2317.0,2416.0,1999.0,0.3888515782404298,0.07760927743086529,-0.34460338101430427,0.2350585735019698,42.423786680000035
10754,-73.94615667,40.81381,1.009372992,1482.0,1072.0,1224.0,1206.0,1624.0,2078.0,2285.0,2168.0,2397.0,2238.0,1725.0,0.2851215174866627,0.015887426236949616,-0.2783018867924528,0.2350585735019698,42.423786680000035
10755,-73.94609167,40.813785,1.011536707,1482.0,1072.0,1224.0,1206.0,1624.0,2078.0,2285.0,2168.0,2397.0,2238.0,1725.0,0.2851215174866627,0.015887426236949616,-0.2783018867924528,0.21333960502007623,43.22702138
10756,-73.94602333,40.813755,1.011536707,1482.0,883.0,1062.0,1108.0,2005.0,2453.0,2779.0,2142.0,2674.0,2310.0,1985.0,0.3181538461538462,0.03773584905660377,-0.33707865168539325,0.21333960502007623,43.22702138
10757,-73.945955,40.81372333,1.009372992,1482.0,745.0,868.0,841.0,2005.0,2453.0,2779.0,2662.0,2674.0,2310.0,1985.0,0.5198401370254068,-0.07079646017699115,-0.5082152974504249,0.21333960502007623,43.22702138
